ear,mar,pitch,yaw,vit_state,label
0.3302,0.0187,3.36,-12.03,0,1
0.3281,0.0,3.35,-11.55,0,1
0.3675,0.0,3.44,-11.89,0,1
0.3696,0.0,3.4,-12.1,0,1
0.3424,0.0,3.53,-11.96,0,1
0.3504,0.0,3.65,-11.55,0,1
0.3644,0.0167,3.46,-12.08,0,1
0.36,0.0,3.61,-12.12,0,1
0.3372,0.0173,3.43,-11.84,0,1
0.3766,0.0,3.47,-12.2,0,1
0.3741,0.0,3.97,-12.13,0,1
0.3682,0.0,3.08,-12.05,0,1
0.3743,0.0,3.42,-11.85,0,1
0.3554,0.0,3.77,-12.3,0,1
0.3589,0.0,3.77,-12.47,0,1
0.3738,0.0,4.1,-12.46,0,1
0.3512,0.0,3.82,-12.4,0,1
0.3526,0.0,4.16,-12.63,0,1
0.3637,0.0,3.55,-12.77,0,1
0.3654,0.0,4.07,-12.61,0,1
0.3786,0.0,3.69,-12.37,0,1
0.3776,0.0,3.71,-12.03,0,1
0.3905,0.0,3.64,-12.52,0,1
0.362,0.0,4.03,-12.33,0,1
0.3531,0.0,2.85,-12.16,0,1
0.3688,0.0,3.31,-12.18,0,1
0.3617,0.0176,3.97,-12.48,0,1
0.3615,0.0,4.33,-12.31,0,1
0.3486,0.0175,4.05,-12.42,0,1
0.3473,0.0,4.04,-11.86,0,1
0.3534,0.0,4.27,-12.33,0,1
0.3609,0.0181,4.81,-12.6,0,1
0.3562,0.0183,4.75,-12.86,0,1
0.3656,0.0,4.69,-12.77,0,1
0.3609,0.0176,4.59,-12.98,0,1
0.367,0.0179,4.86,-12.65,0,1
0.3662,0.0,4.56,-12.69,0,1
0.3377,0.0,4.3,-12.77,0,1
0.3544,0.0,4.84,-12.29,0,1
0.3566,0.0,3.91,-12.37,0,1
0.3582,0.0,4.57,-12.47,0,1
0.3362,0.0,4.02,-13.23,0,1
0.322,0.0185,4.19,-12.6,0,1
0.3427,0.0,4.47,-12.8,0,1
0.3725,0.0,4.86,-13.02,0,1
0.3359,0.0,4.3,-12.43,0,1
0.3417,0.0,3.93,-12.55,0,1
0.324,0.0,4.38,-12.55,0,1
0.091,0.0,4.16,-12.41,0,1
0.2841,0.0176,4.36,-12.3,0,1
0.3251,0.0,3.8,-12.09,0,1
0.3236,0.0176,3.79,-12.21,0,1
0.3593,0.0245,3.39,-12.27,0,1
0.3437,0.0176,3.24,-12.07,0,1
0.3279,0.0176,3.54,-11.78,0,1
0.329,0.0177,2.84,-11.71,0,1
0.3435,0.0,3.48,-12.23,0,1
0.3281,0.0,3.08,-11.87,0,1
0.3543,0.0,3.28,-12.25,0,1
0.3515,0.0,2.89,-12.28,0,1
0.3484,0.0176,3.44,-12.13,0,1
0.3677,0.0,3.23,-12.07,0,1
0.3631,0.0,3.04,-12.08,0,1
0.3582,0.0,2.99,-12.07,0,1
0.3519,0.0,2.75,-11.79,0,1
0.3404,0.0,2.84,-11.6,0,1
0.3605,0.0,2.87,-11.61,0,1
0.3419,0.0168,2.84,-11.85,0,1
0.3397,0.0,3.02,-11.97,0,1
0.3272,0.0,3.65,-11.99,0,1
0.3419,0.0,3.65,-12.11,0,1
0.3367,0.0,2.9,-12.73,0,1
0.3395,0.0,3.66,-12.4,0,1
0.3334,0.0173,2.94,-12.27,0,1
0.3233,0.0,3.35,-12.31,0,1
0.3269,0.0,3.56,-12.38,0,1
0.3449,0.0177,3.41,-12.57,0,1
0.3478,0.0179,3.32,-12.7,0,1
0.3499,0.0,3.95,-13.24,0,1
0.3608,0.0,4.04,-13.09,0,1
0.3775,0.0,4.12,-13.51,0,1
0.3971,0.0,4.64,-13.84,0,1
0.4361,0.0,4.36,-13.77,0,1
0.4329,0.0,4.57,-14.27,0,1
0.443,0.0,5.23,-14.03,0,1
0.4562,0.0,5.45,-15.26,0,1
0.4481,0.0,5.42,-16.08,0,1
0.4619,0.0,5.17,-14.16,0,1
0.4106,0.0,5.1,-13.71,0,1
0.1171,0.0,5.24,-13.18,0,1
0.2807,0.0,4.97,-13.59,0,1
0.3474,0.0,4.94,-14.35,0,1
0.3523,0.0,4.01,-12.33,0,1
0.342,0.0186,4.15,-13.0,0,1
0.3459,0.0,3.56,-12.62,0,1
0.3383,0.0,3.86,-12.59,0,1
0.3469,0.0,3.55,-12.6,0,1
0.3342,0.018,3.4,-12.6,0,1
0.335,0.0186,3.64,-12.66,0,1
0.322,0.0,2.7,-12.39,0,1
0.341,0.0,2.96,-12.32,0,1
0.3453,0.0,3.01,-12.67,0,1
0.3619,0.0,2.73,-12.53,0,1
0.3457,0.018,2.87,-12.32,0,1
0.3493,0.0,3.44,-12.45,0,1
0.3351,0.0,3.13,-12.35,0,1
0.3333,0.0,3.43,-12.39,0,1
0.3312,0.0,3.17,-12.46,0,1
0.3448,0.0,3.39,-12.18,0,1
0.3324,0.0,2.99,-12.67,0,1
0.3311,0.0182,3.35,-12.56,0,1
0.3288,0.0,3.47,-12.78,0,1
0.094,0.0,3.83,-12.14,0,1
0.2025,0.0,2.9,-12.42,0,1
0.2864,0.0,2.94,-12.35,0,1
0.3079,0.0176,3.04,-12.48,0,1
0.3108,0.0,2.79,-12.3,0,1
0.3266,0.0183,2.28,-12.04,0,1
0.3191,0.0188,2.12,-12.09,0,1
0.3051,0.0,1.88,-12.15,0,1
0.2943,0.0,2.04,-11.54,0,1
0.3095,0.0177,2.78,-11.99,0,1
0.3368,0.0,2.47,-11.89,0,1
0.3139,0.0,1.95,-11.75,0,1
0.3132,0.0,1.93,-11.41,0,1
0.3177,0.0,2.25,-11.97,0,1
0.3373,0.0,2.67,-12.1,0,1
0.3477,0.0,2.76,-12.0,0,1
0.3133,0.0177,3.01,-11.94,0,1
0.3178,0.0,2.44,-12.34,0,1
0.3422,0.019,2.19,-11.68,0,1
0.3334,0.0183,2.64,-12.22,0,1
0.3273,0.0184,3.11,-12.47,0,1
0.3708,0.0,3.66,-12.67,0,1
0.36,0.0187,3.95,-12.95,0,1
0.3667,0.0,3.7,-13.02,0,1
0.3505,0.0,3.36,-13.02,0,1
0.3516,0.0,4.09,-13.47,0,1
0.3344,0.0,3.82,-13.01,0,1
0.337,0.0,3.96,-13.32,0,1
0.3352,0.0183,4.21,-12.49,0,1
0.3514,0.0,4.34,-13.33,0,1
0.3513,0.0,4.44,-12.77,0,1
0.3122,0.0,4.36,-12.26,0,1
0.3268,0.0,3.13,-12.61,0,1
0.3455,0.0,3.87,-12.72,0,1
0.3262,0.0,3.55,-12.62,0,1
0.3392,0.0176,3.78,-12.37,0,1
0.3107,0.0185,3.28,-12.26,0,1
0.3621,0.0179,3.75,-12.42,0,1
0.3393,0.0178,3.32,-12.2,0,1
0.3605,0.0179,3.93,-12.79,0,1
0.3424,0.0,4.2,-12.69,0,1
0.3495,0.0,3.26,-12.89,0,1
0.3326,0.0,3.66,-12.15,0,1
0.3186,0.0,3.68,-12.35,0,1
0.3455,0.0176,3.86,-12.63,0,1
0.3711,0.0,3.63,-12.88,0,1
0.3348,0.0,3.84,-12.39,0,1
0.3506,0.0,3.45,-12.37,0,1
0.3452,0.0179,3.12,-13.09,0,1
0.2297,0.0,4.23,-12.65,0,1
0.065,0.0,3.61,-12.52,0,1
0.158,0.0176,3.64,-12.13,0,1
0.2221,0.0,3.21,-12.73,0,1
0.2546,0.0179,3.06,-12.35,0,1
0.2697,0.0,3.37,-12.63,0,1
0.2689,0.0,3.85,-12.19,0,1
0.2761,0.0179,3.19,-12.36,0,1
0.2976,0.0,3.49,-12.93,0,1
0.3555,0.0,3.7,-12.65,0,1
0.3424,0.0,3.67,-12.39,0,1
0.3501,0.018,3.65,-12.93,0,1
0.3592,0.018,3.59,-13.32,0,1
0.3367,0.0,4.0,-13.1,0,1
0.3501,0.0,3.8,-12.76,0,1
0.3499,0.0,4.03,-12.83,0,1
0.337,0.0,4.27,-13.05,0,1
0.3485,0.0,3.66,-12.59,0,1
0.3488,0.0,3.8,-12.94,0,1
0.3504,0.0,4.15,-13.09,0,1
0.3311,0.0176,4.43,-13.05,0,1
0.3353,0.0,3.99,-13.1,0,1
0.3569,0.0,4.08,-12.81,0,1
0.3558,0.018,3.87,-13.09,0,1
0.3385,0.0,3.53,-12.94,0,1
0.3389,0.0,3.32,-12.84,0,1
0.3661,0.0,3.64,-13.13,0,1
0.347,0.0179,3.72,-12.85,0,1
0.3359,0.0,3.57,-12.35,0,1
0.3312,0.0181,3.2,-12.55,0,1
0.3403,0.0,3.64,-12.54,0,1
0.327,0.0,3.93,-12.33,0,1
0.3367,0.0,4.2,-12.45,0,1
0.3618,0.0,4.32,-13.02,0,1
0.3461,0.0,4.64,-12.81,0,1
0.3363,0.0,4.52,-12.91,0,1
0.3384,0.0,4.51,-13.1,0,1
0.318,0.0,4.13,-12.69,0,1
0.3059,0.0,3.95,-13.0,0,1
0.3211,0.0,3.9,-12.93,0,1
0.3156,0.0,3.71,-12.8,0,1
0.3255,0.0179,4.16,-12.71,0,1
0.3491,0.0176,3.7,-12.63,0,1
0.3653,0.0177,4.04,-12.81,0,1
0.3671,0.0,3.49,-13.03,0,1
0.3271,0.0,3.92,-12.94,0,1
0.3485,0.0176,3.67,-12.76,0,1
0.1899,0.0,4.38,-13.26,0,1
0.2486,0.0177,4.72,-13.09,0,1
0.2935,0.0,4.29,-12.78,0,1
0.3343,0.0,4.85,-13.63,0,1
0.3135,0.0,4.53,-13.22,0,1
0.3319,0.0,4.48,-14.08,0,1
0.3376,0.0,5.06,-13.5,0,1
0.3438,0.0,4.63,-13.59,0,1
0.344,0.0,4.78,-13.71,0,1
0.3273,0.0,3.93,-13.44,0,1
0.3297,0.0,4.57,-13.04,0,1
0.3621,0.0,4.49,-13.41,0,1
0.3301,0.0,5.01,-13.36,0,1
0.3444,0.0,4.2,-13.05,0,1
0.3415,0.0,3.65,-12.88,0,1
0.3533,0.0,2.89,-12.97,0,1
0.3362,0.0183,2.49,-12.21,0,1
0.3213,0.0188,1.79,-12.47,0,1
0.3294,0.0,2.04,-12.55,0,1
0.3459,0.0,2.92,-12.47,0,1
0.3363,0.0,2.38,-12.42,0,1
0.3394,0.0,2.11,-11.84,0,1
0.3284,0.0,2.28,-12.3,0,1
0.3382,0.0185,2.65,-12.57,0,1
0.3254,0.0,2.72,-12.59,0,1
0.3281,0.0184,2.35,-12.36,0,1
0.31,0.0184,2.61,-12.59,0,1
0.3216,0.0,2.34,-12.07,0,1
0.3416,0.0,2.9,-12.32,0,1
0.3144,0.0,2.46,-12.06,0,1
0.3148,0.0187,2.55,-12.56,0,1
0.3495,0.0179,3.09,-12.67,0,1
0.3122,0.0,2.93,-11.99,0,1
0.3129,0.0,3.03,-12.62,0,1
0.325,0.0174,3.58,-12.16,0,1
0.3534,0.0,3.39,-12.32,0,1
0.3215,0.0,3.27,-12.45,0,1
0.3559,0.0,3.26,-12.51,0,1
0.3211,0.0,2.9,-12.33,0,1
0.3136,0.018,3.27,-12.77,0,1
0.3246,0.018,3.29,-12.53,0,1
0.3307,0.0,3.37,-12.12,0,1
0.3508,0.0,2.85,-12.3,0,1
0.318,0.0,2.59,-12.21,0,1
0.344,0.0,2.78,-12.52,0,1
0.3361,0.0,3.28,-12.61,0,1
0.3441,0.0187,3.28,-12.6,0,1
0.3435,0.0,3.57,-12.6,0,1
0.3509,0.0,3.18,-12.29,0,1
0.3501,0.0,3.34,-12.37,0,1
0.3375,0.0,3.51,-12.44,0,1
0.3255,0.0,3.9,-12.66,0,1
0.3517,0.0,3.93,-12.83,0,1
0.3659,0.018,3.61,-12.74,0,1
0.3432,0.0187,3.16,-13.06,0,1
0.2505,0.0,3.27,-13.23,0,1
0.0675,0.0,3.56,-13.31,0,1
0.2674,0.0,3.56,-12.72,0,1
0.3149,0.0,3.8,-13.12,0,1
0.3239,0.0,4.22,-13.05,0,1
0.3256,0.0191,4.16,-12.74,0,1
0.3454,0.0,3.97,-13.24,0,1
0.3342,0.0,4.31,-12.95,0,1
0.3342,0.0194,4.51,-13.62,0,1
0.3493,0.0,4.48,-13.13,0,1
0.3519,0.0191,4.13,-13.45,0,1
0.3556,0.0202,3.68,-13.45,0,1
0.351,0.0,3.67,-13.43,0,1
0.3823,0.0,4.14,-13.67,0,1
0.3785,0.0265,3.79,-13.43,0,1
0.3891,0.0,4.07,-13.32,0,1
0.3468,0.0,4.18,-13.01,0,1
0.3496,0.0179,3.84,-12.62,0,1
0.3752,0.0183,3.57,-12.21,0,1
0.3819,0.0,3.49,-12.68,0,1
0.3898,0.0,3.3,-13.07,0,1
0.3327,0.0,3.65,-12.92,0,1
0.3493,0.0,3.25,-12.67,0,1
0.3404,0.0183,3.74,-12.7,0,1
0.3421,0.0,3.91,-13.01,0,1
0.3643,0.0,3.75,-12.88,0,1
0.3428,0.0,3.6,-12.4,0,1
0.3613,0.018,3.38,-12.94,0,1
0.315,0.0,3.21,-12.39,0,1
0.3139,0.0,3.52,-12.53,0,1
0.0996,0.0,2.99,-11.8,0,1
0.2549,0.0,3.97,-12.66,0,1
0.3066,0.0181,3.51,-12.21,0,1
0.3052,0.0185,4.26,-12.59,0,1
0.3507,0.0,4.13,-13.09,0,1
0.4189,0.0204,3.63,-12.49,0,1
0.4951,0.0,3.29,-13.19,0,1
0.4505,0.0,4.56,-15.83,0,1
0.4249,0.0,4.63,-14.38,0,1
0.4531,0.0,5.04,-14.26,0,1
0.4465,0.0,5.45,-14.22,0,1
0.4251,0.0215,5.03,-14.08,0,1
0.1993,0.0194,5.23,-13.32,0,1
0.1235,0.0,4.91,-13.68,0,1
0.2917,0.0,3.99,-13.81,0,1
0.3142,0.0,3.68,-13.2,0,1
0.3363,0.0196,3.32,-12.55,0,1
0.3307,0.0,4.02,-12.95,0,1
0.3517,0.0,2.92,-12.16,0,1
0.3466,0.0,3.32,-12.68,0,1
0.3506,0.0,3.1,-12.2,0,1
0.382,0.0,3.68,-13.01,0,1
0.3776,0.0,3.64,-13.01,0,1
0.3548,0.0,3.91,-13.17,0,1
0.3795,0.0,3.67,-13.11,0,1
0.3597,0.0,4.24,-13.23,0,1
0.3543,0.0179,3.92,-13.19,0,1
0.3624,0.0,4.12,-13.11,0,1
0.3533,0.0183,3.95,-12.95,0,1
0.3578,0.0,3.13,-12.95,0,1
0.3569,0.0,3.3,-13.28,0,1
0.3643,0.0,3.75,-12.89,0,1
0.344,0.0254,3.58,-12.93,0,1
0.3507,0.0,3.05,-12.91,0,1
0.3468,0.0,3.14,-12.79,0,1
0.3513,0.0,3.09,-12.95,0,1
0.3524,0.0183,3.17,-13.09,0,1
0.3452,0.0,3.49,-12.88,0,1
0.3654,0.0179,2.92,-13.17,0,1
0.343,0.0,3.1,-12.82,0,1
0.0987,0.0,4.34,-12.52,0,1
0.2255,0.018,3.88,-12.39,0,1
0.3036,0.0,3.94,-12.77,0,1
0.3369,0.0,3.87,-13.27,0,1
0.326,0.0187,4.17,-13.1,0,1
0.3711,0.0,3.94,-13.27,0,1
0.3402,0.0,3.78,-12.94,0,1
0.3487,0.0195,3.0,-12.98,0,1
0.3448,0.0181,3.67,-13.43,0,1
0.3778,0.0191,3.38,-13.92,0,1
0.3351,0.0,3.81,-13.04,0,1
0.3389,0.0,3.44,-13.19,0,1
0.3437,0.0,2.94,-13.3,0,1
0.3336,0.0,3.35,-12.94,0,1
0.3228,0.0,2.72,-13.17,0,1
0.338,0.0,4.03,-12.98,0,1
0.3485,0.0,3.61,-13.03,0,1
0.3532,0.0,4.17,-13.53,0,1
0.376,0.018,3.99,-12.91,0,1
0.3611,0.0186,4.19,-13.1,0,1
0.365,0.0,4.02,-13.87,0,1
0.3464,0.0,4.56,-13.46,0,1
0.3391,0.0,4.59,-13.53,0,1
0.2811,0.0,3.85,-12.88,0,1
0.0719,0.0197,4.07,-13.07,0,1
0.2675,0.0,3.9,-12.3,0,1
0.2806,0.0169,3.57,-10.78,0,1
0.2751,0.0,2.58,-10.34,0,1
0.2884,0.0,2.16,-10.25,0,1
0.2763,0.0172,1.91,-10.24,0,1
0.2954,0.0235,2.17,-10.44,0,1
0.2775,0.0,2.3,-10.45,0,1
0.2898,0.0185,2.58,-12.33,0,1
0.3003,0.0,2.81,-12.43,0,1
0.2996,0.0,2.77,-11.72,0,1
0.0882,0.0182,2.71,-12.26,0,1
0.0725,0.0,2.78,-12.06,0,1
0.2624,0.0,3.34,-12.19,0,1
0.3044,0.0,2.96,-12.43,0,1
0.3217,0.0,3.4,-12.39,0,1
0.3299,0.0,3.41,-12.63,0,1
0.3452,0.0,3.03,-12.58,0,1
0.3214,0.0,3.35,-12.82,0,1
0.3319,0.0251,3.39,-12.22,0,1
0.3353,0.0,3.1,-12.54,0,1
0.3279,0.0,3.44,-12.38,0,1
0.3286,0.0,3.14,-12.97,0,1
0.3252,0.0,3.34,-12.56,0,1
0.3537,0.0,3.14,-12.96,0,1
0.3389,0.0178,3.67,-12.73,0,1
0.3324,0.0,2.88,-12.52,0,1
0.3208,0.0,3.03,-12.47,0,1
0.3149,0.0,2.35,-12.52,0,1
0.3169,0.0,2.42,-12.59,0,1
0.3441,0.0,1.85,-12.11,0,1
0.3227,0.0,2.02,-12.39,0,1
0.3423,0.0,2.06,-12.39,0,1
0.3437,0.0,2.15,-12.19,0,1
0.3384,0.0179,2.12,-11.75,0,1
0.3403,0.0,2.1,-12.56,0,1
0.32,0.0,1.58,-12.19,0,1
0.3501,0.0,1.53,-11.99,0,1
0.3348,0.0195,2.24,-12.14,0,1
0.3502,0.02,1.89,-12.41,0,1
0.3434,0.0,1.76,-12.28,0,1
0.3232,0.0,1.83,-11.86,0,1
0.3282,0.0,1.86,-12.43,0,1
0.3344,0.0,2.54,-12.55,0,1
0.3309,0.0,2.15,-12.54,0,1
0.3549,0.0196,2.04,-12.84,0,1
0.3377,0.0272,2.63,-13.01,0,1
0.3184,0.0,3.1,-12.56,0,1
0.3324,0.0,2.62,-12.48,0,1
0.3198,0.0188,1.95,-12.41,0,1
0.328,0.0185,0.71,-11.73,0,1
0.3376,0.0,1.09,-12.12,0,1
0.3383,0.0195,1.61,-12.54,0,1
0.3113,0.0,2.36,-12.56,0,1
0.3201,0.0,2.14,-11.97,0,1
0.3575,0.0191,2.33,-12.17,0,1
0.3388,0.0,1.68,-11.58,0,1
0.3448,0.0,1.83,-12.03,0,1
0.3649,0.0,2.11,-12.64,0,1
0.3244,0.0,2.03,-11.78,0,1
0.337,0.0,1.83,-11.85,0,1
0.3336,0.0,1.71,-11.55,0,1
0.3241,0.0,1.85,-12.45,0,1
0.3297,0.0187,2.14,-12.14,0,1
0.3447,0.0183,2.46,-12.3,0,1
0.3438,0.0,2.41,-11.8,0,1
0.3636,0.0,2.56,-12.18,0,1
0.3434,0.0,2.16,-12.04,0,1
0.3549,0.0,2.71,-12.62,0,1
0.3703,0.0,2.67,-13.17,0,1
0.3485,0.0,2.55,-12.52,0,1
0.3321,0.0,2.43,-13.14,0,1
0.1499,0.0,2.81,-13.02,0,1
0.1767,0.0,2.5,-12.74,0,1
0.2965,0.0,2.73,-12.44,0,1
0.3108,0.0,2.59,-12.78,0,1
0.3089,0.0,3.28,-12.76,0,1
0.3307,0.0,3.59,-12.39,0,1
0.3208,0.0,2.84,-12.23,0,1
0.3433,0.018,3.22,-12.5,0,1
0.3439,0.0,3.22,-12.3,0,1
0.3618,0.0,3.19,-12.55,0,1
0.3408,0.018,3.04,-12.16,0,1
0.3373,0.018,3.01,-12.39,0,1
0.3113,0.0,2.58,-12.31,0,1
0.3066,0.0,1.76,-12.02,0,1
0.3068,0.0,2.37,-11.94,0,1
0.3039,0.0183,2.75,-12.09,0,1
0.2784,0.0,2.59,-11.87,0,1
0.2981,0.0,2.59,-12.17,0,1
0.312,0.0,3.23,-12.12,0,1
0.3064,0.0194,2.77,-12.23,0,1
0.2931,0.0,3.82,-11.92,0,1
0.3012,0.0,2.79,-12.06,0,1
0.2873,0.0,3.43,-12.16,0,1
0.2991,0.0,3.39,-12.02,0,1
0.3241,0.0,2.69,-12.91,0,1
0.2978,0.0,3.08,-12.2,0,1
0.2792,0.019,2.24,-12.55,0,1
0.292,0.0,3.57,-11.97,0,1
0.2961,0.0,3.03,-12.06,0,1
0.148,0.0176,3.21,-11.63,0,1
0.071,0.0179,2.51,-11.72,0,1
0.259,0.0,2.21,-11.81,0,1
0.3286,0.0,2.02,-11.71,0,1
0.339,0.0,2.47,-12.01,0,1
0.3432,0.0176,3.41,-12.24,0,1
0.345,0.0,3.33,-12.2,0,1
0.3457,0.0176,3.03,-12.39,0,1
0.3495,0.0177,2.78,-12.19,0,1
0.3501,0.0183,2.79,-12.5,0,1
0.3407,0.0191,3.14,-12.55,0,1
0.3417,0.0,3.2,-12.53,0,1
0.3282,0.0177,3.49,-12.16,0,1
0.3672,0.0,3.27,-12.59,0,1
0.349,0.0,3.48,-12.57,0,1
0.3474,0.0,3.38,-12.37,0,1
0.3368,0.0,3.39,-12.47,0,1
0.3487,0.0,3.72,-12.42,0,1
0.3407,0.0,3.36,-12.26,0,1
0.3154,0.0,3.03,-12.62,0,1
0.3365,0.0173,3.26,-12.6,0,1
0.33,0.0,3.75,-12.41,0,1
0.3244,0.0,3.37,-12.55,0,1
0.3389,0.0,3.04,-12.66,0,1
0.344,0.0,3.94,-12.7,0,1
0.3369,0.0,3.51,-12.53,0,1
0.3155,0.0,3.07,-12.39,0,1
0.3278,0.0,3.31,-12.68,0,1
0.3509,0.0174,3.22,-12.35,0,1
0.3445,0.0,3.44,-12.3,0,1
0.3444,0.0,3.64,-12.47,0,1
0.3388,0.0,3.93,-12.41,0,1
0.3237,0.0,3.26,-12.41,0,1
0.3357,0.0179,3.27,-12.62,0,1
0.325,0.0,3.45,-12.18,0,1
0.3226,0.0,3.66,-12.54,0,1
0.321,0.0,3.94,-12.78,0,1
0.3451,0.0179,3.74,-12.93,0,1
0.3434,0.0,3.38,-12.23,0,1
0.3376,0.0,3.26,-12.57,0,1
0.3488,0.0,3.63,-12.74,0,1
0.3486,0.0,3.45,-12.76,0,1
0.3402,0.0,4.38,-12.65,0,1
0.3523,0.0189,4.29,-13.77,0,1
0.3452,0.0185,4.44,-12.68,0,1
0.3437,0.0,4.66,-13.82,0,1
0.347,0.0,4.74,-13.47,0,1
0.3508,0.0,4.29,-13.7,0,1
0.3614,0.0,4.63,-13.3,0,1
0.3212,0.0,4.29,-12.79,0,1
0.1029,0.0189,4.41,-12.34,0,1
0.2807,0.0178,3.16,-12.51,0,1
0.3191,0.0,3.17,-12.7,0,1
0.3166,0.0,3.23,-12.5,0,1
0.2661,0.0174,3.04,-13.26,0,1
0.2765,0.0,2.48,-12.64,0,1
0.2767,0.0,0.12,-11.95,0,1
0.2747,0.0,1.02,-12.33,0,1
0.2904,0.0184,1.05,-12.15,0,1
0.2854,0.0192,0.73,-11.85,0,1
0.2808,0.0,0.87,-11.87,0,1
0.2846,0.0,0.86,-12.22,0,1
0.305,0.0,0.84,-12.42,0,1
0.3002,0.0181,0.4,-12.12,0,1
0.3066,0.0188,1.13,-12.75,0,1
0.2832,0.0,0.9,-11.88,0,1
0.3241,0.0,0.81,-12.24,0,1
0.3012,0.0,0.45,-12.62,0,1
0.2953,0.0187,0.97,-12.51,0,1
0.2874,0.0,0.74,-12.02,0,1
0.3059,0.0191,0.88,-11.81,0,1
0.3022,0.0,0.99,-11.97,0,1
0.3038,0.0,0.59,-12.08,0,1
0.3277,0.0266,1.5,-11.9,0,1
0.2922,0.0195,0.5,-12.05,0,1
0.3064,0.0187,1.37,-12.63,0,1
0.2972,0.0191,1.55,-12.81,0,1
0.3016,0.0,2.42,-13.13,0,1
0.3048,0.0,2.04,-12.71,0,1
0.3095,0.0,1.75,-13.04,0,1
0.3081,0.0,1.63,-12.63,0,1
0.335,0.0184,1.69,-12.83,0,1
0.2885,0.0,2.69,-13.0,0,1
0.3114,0.0183,2.4,-12.86,0,1
0.2557,0.0,2.16,-12.31,0,1
0.2653,0.0194,1.46,-12.32,0,1
0.2521,0.0,1.27,-12.36,0,1
0.2783,0.0,1.36,-12.15,0,1
0.2889,0.0,0.46,-12.21,0,1
0.2839,0.0,1.08,-12.06,0,1
0.0746,0.0,0.69,-12.2,0,1
0.2211,0.0276,1.16,-12.53,0,1
0.3042,0.026,0.6,-12.44,0,1
0.2974,0.0181,0.97,-12.68,0,1
0.3116,0.0,0.98,-12.45,0,1
0.3006,0.0181,1.63,-12.91,0,1
0.2887,0.0,1.57,-12.63,0,1
0.2935,0.0,1.36,-12.77,0,1
0.3214,0.0,1.8,-12.85,0,1
0.2798,0.0,1.15,-12.62,0,1
0.2507,0.0184,1.06,-12.57,0,1
0.2434,0.0,0.98,-11.9,0,1
0.2642,0.0188,1.02,-12.68,0,1
0.2685,0.0281,0.71,-12.29,0,1
0.2796,0.0188,1.44,-12.49,0,1
0.0712,0.0,0.9,-12.59,0,1
0.2799,0.0,1.29,-12.1,0,1
0.2902,0.0,1.87,-13.06,0,1
0.2989,0.0,1.7,-12.91,0,1
0.3083,0.0,0.9,-12.62,0,1
0.2793,0.0,1.26,-12.25,0,1
0.3081,0.0181,1.39,-12.59,0,1
0.3107,0.0,1.87,-12.85,0,1
0.327,0.0,1.6,-11.99,0,1
0.3141,0.0177,1.58,-12.84,0,1
0.3055,0.0,1.42,-12.06,0,1
0.2735,0.0187,2.59,-12.87,0,1
0.2728,0.0,1.12,-12.56,0,1
0.2726,0.0199,1.81,-12.75,0,1
0.2648,0.0,1.18,-12.99,0,1
0.2739,0.0198,1.94,-12.61,0,1
0.2855,0.0,1.32,-12.59,0,1
0.125,0.0275,1.34,-11.97,0,1
0.2105,0.0184,1.37,-12.68,0,1
0.3083,0.0191,0.44,-12.24,0,1
0.3187,0.0,1.58,-12.24,0,1
0.3162,0.0,1.91,-12.16,0,1
0.3178,0.0,1.0,-11.83,0,1
0.3089,0.0,1.0,-12.53,0,1
0.3422,0.0178,1.0,-10.85,0,1
0.3068,0.0,1.52,-12.51,0,1
0.3039,0.0,1.13,-11.87,0,1
0.3131,0.0,1.71,-12.08,0,1
0.2988,0.0174,0.75,-11.82,0,1
0.3063,0.0184,1.19,-11.81,0,1
0.319,0.0,1.47,-12.66,0,1
0.3133,0.0188,0.51,-11.77,0,1
0.3181,0.0,1.73,-12.53,0,1
0.2715,0.0,1.59,-12.68,0,1
0.284,0.0184,1.84,-12.05,0,1
0.2901,0.0,1.12,-12.41,0,1
0.2872,0.0,1.3,-11.94,0,1
0.2821,0.0181,1.48,-12.42,0,1
0.2866,0.0,0.84,-11.83,0,1
0.2907,0.0,0.64,-11.97,0,1
0.2977,0.0,0.51,-11.85,0,1
0.2819,0.0,0.89,-12.26,0,1
0.3018,0.0192,1.15,-11.85,0,1
0.2849,0.02,0.97,-12.1,0,1
0.0913,0.0,1.11,-11.43,0,1
0.2787,0.0188,0.7,-11.76,0,1
0.3153,0.0184,0.65,-12.28,0,1
0.3027,0.0,1.16,-12.41,0,1
0.3035,0.0191,1.17,-12.75,0,1
0.3315,0.0166,0.08,-10.64,0,1
0.3199,0.0,0.71,-10.21,0,1
0.296,0.0,0.53,-10.41,0,1
0.3036,0.0172,1.02,-10.74,0,1
0.2901,0.0,1.27,-10.4,0,1
0.2643,0.0,1.51,-10.61,0,1
0.2648,0.0235,2.05,-10.53,0,1
0.2804,0.0,1.64,-10.06,0,1
0.2665,0.0164,1.82,-9.96,0,1
0.2909,0.0,1.4,-10.01,0,1
0.3073,0.0166,1.44,-11.05,0,1
0.3304,0.0,1.11,-11.51,0,1
0.3319,0.0175,1.16,-11.43,0,1
0.2993,0.0185,0.57,-12.02,0,1
0.1933,0.0,1.56,-12.13,0,1
0.2331,0.0,1.36,-11.6,0,1
0.274,0.0,1.21,-11.66,0,1
0.2919,0.0,1.5,-11.89,0,1
